initializing stack
starting paralel processing of 25093 genes
fulling up process stack for first time
cycling fineshed processes. moving finished to self.finished and adding new from self.stack
1660566968.1237812 removing LOC119713229 , adding LOC119713234
1660566969.1353245 removing LOC119713238 , adding LOC119713149
1660566969.142262 removing LOC119713227 , adding LOC119713150
1660566969.1522713 removing LOC119713234 , adding KCNJ2
1660566970.1639283 removing LOC119713239 , adding KCNJ16
1660566970.1718142 removing LOC119713149 , adding LOC119713118
1660566970.1826627 removing KCNJ2 , adding MAP2K6
1660566971.1942554 removing LOC119713228 , adding ABCA5
1660566971.201528 removing KCNJ16 , adding LOC119713166
1660566971.2117682 removing MAP2K6 , adding LOC119713165
1660566972.2235494 removing LOC119713150 , adding LOC119713225
1660566972.2311518 removing ABCA5 , adding FAM20A
1660566972.241635 removing LOC119713165 , adding PRKAR1A
1660566973.253286 removing LOC119713118 , adding WIPI1
1660566973.2605555 removing LOC119713225 , adding ARSG
1660566973.2706287 removing PRKAR1A , adding SLC16A6
1660566974.2822766 removing LOC119713166 , adding GNA13
1660566974.291173 removing WIPI1 , adding RGS9
1660566974.3028681 removing SLC16A6 , adding LOC119713224
1660566975.3146758 removing FAM20A , adding LOC110352072
1660566975.32226 removing GNA13 , adding AXIN2
1660566975.3338146 removing LOC119713224 , adding CEP112
1660566976.3451717 removing ARSG , adding APOH
1660566976.3526988 removing LOC110352072 , adding PRKCA
1660566976.3627632 removing CEP112 , adding LOC119713216
1660566977.373768 removing RGS9 , adding CACNG5
1660566977.3810718 removing PRKCA , adding LOC113845565
1660566978.3924727 removing AXIN2 , adding CACNG4
1660566978.399438 removing LOC119713216 , adding LOC113845560
1660566978.4095898 removing LOC113845565 , adding LOC113845561
1660566979.4210274 removing APOH , adding CACNG1
1660566979.428378 removing CACNG4 , adding HELZ
1660566979.438559 removing LOC113845561 , adding PSMD12
1660566980.4504476 removing CACNG5 , adding PITPNC1
1660566980.4575255 removing CACNG1 , adding NOL11
1660566980.4683552 removing PSMD12 , adding BPTF
1660566981.479993 removing LOC113845560 , adding C19H17orf58
1660566981.4872332 removing PITPNC1 , adding LOC101801768
1660566981.497831 removing BPTF , adding LOC106014292
1660566982.5094142 removing HELZ , adding LOC113845523
1660566982.5164628 removing C19H17orf58 , adding XYLT2
1660566982.527159 removing LOC106014292 , adding MRPL27
1660566983.5383866 removing NOL11 , adding EME1
1660566983.5452065 removing XYLT2 , adding LRRC59
1660566984.556961 removing LOC101801768 , adding ACSF2
1660566984.563869 removing MRPL27 , adding CHAD
1660566984.5738568 removing LRRC59 , adding LOC119713140
1660566985.5853605 removing LOC113845523 , adding RSAD1
1660566986.5967085 removing EME1 , adding LOC101800425
1660566986.6035535 removing CHAD , adding EPN3
1660566986.6135385 removing RSAD1 , adding SPATA20
1660566987.6251233 removing ACSF2 , adding CACNA1G
1660566987.6322486 removing LOC101800425 , adding ABCC3
1660566987.6422222 removing SPATA20 , adding ANKRD40
1660566988.653521 removing LOC119713140 , adding LUC7L3
1660566988.660616 removing CACNA1G , adding LOC101789398
1660566988.6707132 removing ANKRD40 , adding LOC106015881
1660566989.6813877 removing EPN3 , adding WFIKKN2
1660566989.6886497 removing LUC7L3 , adding TOB1
1660566989.6995385 removing LOC106015881 , adding LOC106015883
1660566990.711187 removing ABCC3 , adding LOC119713122
1660566990.7184613 removing WFIKKN2 , adding SPAG9
1660566990.7286108 removing LOC106015883 , adding LOC101803962
1660566991.7398274 removing LOC101789398 , adding LOC101803622
1660566991.7470021 removing LOC119713122 , adding MBTD1
1660566991.7569902 removing LOC101803962 , adding UTP18
1660566992.7688053 removing TOB1 , adding LOC106015887
1660566992.7763019 removing LOC101803622 , adding CA10
1660566992.7864032 removing UTP18 , adding LOC110352056
1660566993.7981658 removing SPAG9 , adding LOC119713186
1660566993.8050594 removing LOC106015887 , adding LOC106015885
1660566993.815501 removing LOC110352056 , adding LOC106015888
1660566994.8272324 removing MBTD1 , adding KIF2B
1660566994.8344617 removing LOC119713186 , adding LOC106015886
1660566994.8444483 removing LOC106015888 , adding TOM1L1
1660566995.8560371 removing CA10 , adding LOC101790138
1660566995.8632689 removing KIF2B , adding STXBP4
1660566995.8735936 removing TOM1L1 , adding LOC110352057
1660566996.8847723 removing LOC106015885 , adding LOC106015891
1660566996.8916914 removing LOC101790138 , adding HLF
1660566996.901829 removing LOC110352057 , adding MMD
1660566997.9131794 removing LOC106015886 , adding TMEM100
1660566997.9203928 removing LOC106015891 , adding LOC101795049
1660566997.9309156 removing MMD , adding ANKFN1
1660566998.9423168 removing STXBP4 , adding NOG
1660566998.9492235 removing ANKFN1 , adding LOC106014785
1660566999.9608178 removing HLF , adding C19H17orf67
1660566999.97188 removing LOC101795049 , adding DGKE
1660566999.981911 removing LOC106014785 , adding LOC101796539
1660567000.9931407 removing TMEM100 , adding TRIM25
1660567001.0025315 removing LOC101796539 , adding LOC113845554
1660567002.0141544 removing NOG , adding COIL
1660567002.0219061 removing DGKE , adding SCPEP1
1660567002.0338864 removing LOC113845554 , adding RAB11FIP4
1660567003.0453355 removing C19H17orf67 , adding TRNAT-CGU_1
1660567003.052514 removing COIL , adding LOC110351454
1660567003.0631387 removing RAB11FIP4 , adding LOC101798301
1660567004.074369 removing TRIM25 , adding LOC119713242
1660567004.0816853 removing TRNAT-CGU_1 , adding COPRS
1660567004.0920982 removing LOC101798301 , adding UTP6
1660567005.1036472 removing SCPEP1 , adding SUZ12
1660567005.1107917 removing LOC119713242 , adding CRLF3
1660567005.120931 removing UTP6 , adding ATAD5
1660567006.1323383 removing LOC110351454 , adding ADAP2
1660567006.1393032 removing SUZ12 , adding RNF135
1660567006.149743 removing ATAD5 , adding RHOT1
1660567007.1648123 removing COPRS , adding RHBDL3
1660567008.1764874 removing CRLF3 , adding C19H17orf75
1660567008.183688 removing RNF135 , adding ZNF207
1660567008.1936343 removing RHBDL3 , adding LOC101800860
1660567009.2052588 removing ADAP2 , adding ERN1
1660567009.2124684 removing C19H17orf75 , adding LOC113845557
1660567009.2224166 removing LOC101800860 , adding LOC113845569
1660567010.2333946 removing RHOT1 , adding LOC113845571
1660567010.2409267 removing ERN1 , adding TEX2
1660567010.252467 removing LOC113845569 , adding PECAM1
1660567011.2639277 removing ZNF207 , adding MILR1
1660567011.2714193 removing LOC113845571 , adding POLG2
1660567011.281653 removing PECAM1 , adding DDX5
1660567012.2930439 removing LOC113845557 , adding CEP95
1660567012.3001714 removing MILR1 , adding SMURF2
1660567012.3105996 removing DDX5 , adding LOC113845558
1660567013.321948 removing TEX2 , adding LOC119713157
1660567013.3290484 removing CEP95 , adding KPNA2
1660567014.3402076 removing POLG2 , adding TRNAR-CCG
1660567014.347185 removing LOC113845558 , adding LOC106014793
1660567014.3575268 removing KPNA2 , adding LOC110351457
1660567015.3692997 removing SMURF2 , adding METRNL
1660567015.3768392 removing LOC110351457 , adding B3GNTL1
1660567016.3884284 removing LOC119713157 , adding TRNAE-CUC_7
1660567016.396062 removing LOC106014793 , adding TBCD
1660567016.4058833 removing B3GNTL1 , adding ZNF750
1660567017.4172285 removing TRNAR-CCG , adding FN3K
1660567017.424181 removing TRNAE-CUC_7 , adding LOC101792751
1660567017.4343045 removing ZNF750 , adding RAB40B
1660567018.4456782 removing METRNL , adding WDR45B
1660567018.4529207 removing FN3K , adding FOXK2
1660567018.4627821 removing RAB40B , adding LOC119713226
1660567019.4741395 removing TBCD , adding LOC113845567
1660567019.4809797 removing WDR45B , adding TRNAQ-CUG_14
1660567019.4909759 removing LOC119713226 , adding TRNAQ-UUG_3
1660567020.5026338 removing LOC101792751 , adding NARF
1660567020.5097513 removing LOC113845567 , adding LOC101800628
1660567020.5197222 removing TRNAQ-UUG_3 , adding HEXD
1660567021.531455 removing FOXK2 , adding OGFOD3
1660567021.5386453 removing NARF , adding UTS2R
1660567021.5485938 removing HEXD , adding LOC106016587
1660567022.56051 removing TRNAQ-CUG_14 , adding LOC119713152
1660567022.567469 removing OGFOD3 , adding LOC106016586
1660567022.5774808 removing LOC106016587 , adding LOC119713151
1660567023.5888786 removing LOC101800628 , adding CD7
1660567023.5963058 removing LOC119713152 , adding SEPTIN9
1660567023.6067586 removing LOC119713151 , adding LOC119713127
1660567024.6183305 removing UTS2R , adding LOC119713126
1660567024.6251981 removing CD7 , adding LOC119713125
1660567024.6356387 removing LOC119713127 , adding LOC106017126
1660567025.6474674 removing LOC106016586 , adding TNRC6C
1660567025.6549366 removing LOC119713126 , adding LOC101805201
1660567025.6651864 removing LOC106017126 , adding SEC14L1
1660567026.676598 removing SEPTIN9 , adding LOC101789477
1660567026.6836445 removing TNRC6C , adding LOC113845570
1660567026.6936553 removing SEC14L1 , adding LOC119713119
1660567027.7052214 removing LOC119713125 , adding LOC119713223
1660567027.712255 removing LOC101789477 , adding MGAT5B
1660567027.722347 removing LOC119713119 , adding MFSD11
1660567028.733865 removing LOC101805201 , adding SRSF2
1660567028.741122 removing LOC119713223 , adding METTL23
1660567028.751471 removing MFSD11 , adding JMJD6
1660567029.7631419 removing LOC113845570 , adding MXRA7
1660567029.770683 removing SRSF2 , adding ST6GALNAC1
1660567029.781268 removing JMJD6 , adding ST6GALNAC2
1660567030.7929912 removing MGAT5B , adding LOC101797152
1660567030.8001182 removing MXRA7 , adding LOC113845513
1660567030.8103664 removing ST6GALNAC2 , adding LOC113845568
1660567031.8218455 removing METTL23 , adding LOC119713142
1660567031.8292384 removing LOC101797152 , adding CYGB
1660567031.8395503 removing LOC113845568 , adding RHBDF2
1660567032.8510716 removing ST6GALNAC1 , adding AANAT
1660567032.858094 removing LOC119713142 , adding LOC119713231
1660567032.8686128 removing RHBDF2 , adding UBE2O
1660567033.8800213 removing LOC113845513 , adding SPHK1
1660567033.88696 removing AANAT , adding PRPSAP1
1660567033.896907 removing UBE2O , adding QRICH2
1660567034.9085584 removing CYGB , adding UBALD2
1660567034.9202874 removing SPHK1 , adding RNF157
1660567035.9317186 removing LOC119713231 , adding FOXJ1
1660567035.9386322 removing QRICH2 , adding LOC119713124
1660567035.948848 removing RNF157 , adding EXOC7
1660567036.9602928 removing PRPSAP1 , adding GALR2
1660567036.9675174 removing FOXJ1 , adding SRP68
1660567036.9782867 removing EXOC7 , adding EVPL
1660567037.9898553 removing UBALD2 , adding CDK3
1660567037.9971302 removing GALR2 , adding TEN1
1660567038.0079424 removing EVPL , adding ACOX1
1660567039.019577 removing LOC119713124 , adding FBF1
1660567039.0265872 removing CDK3 , adding MRPL38
1660567039.0367932 removing ACOX1 , adding TRIM65
1660567040.0481665 removing SRP68 , adding TRIM47
1660567040.05509 removing FBF1 , adding WBP2
1660567040.0652304 removing TRIM65 , adding LOC119713141
1660567041.076618 removing TEN1 , adding UNC13D
1660567041.0838354 removing TRIM47 , adding UNK
1660567041.0937943 removing LOC119713141 , adding LOC113845518
1660567042.1075678 removing MRPL38 , adding LOC101796348
1660567043.11892 removing WBP2 , adding LOC101799537
1660567043.1294107 removing UNK , adding GALK1
1660567044.1405346 removing UNC13D , adding LOC113845516
1660567044.1478686 removing LOC101796348 , adding ITGB4
1660567044.1580317 removing GALK1 , adding LOC110351405
1660567045.1697586 removing LOC113845518 , adding LOC101798541
1660567045.1771064 removing LOC113845516 , adding LOC119713138
1660567045.1875758 removing LOC110351405 , adding RECQL5
1660567046.19933 removing LOC101799537 , adding SMIM5
1660567046.2064888 removing LOC101798541 , adding MYO15B
1660567046.2166183 removing RECQL5 , adding LOC119713139
1660567047.2279682 removing ITGB4 , adding LOC113845511
1660567048.2394304 removing LOC119713138 , adding LLGL2
1660567048.246456 removing MYO15B , adding TSEN54
1660567049.258267 removing SMIM5 , adding CASKIN2
1660567049.2654877 removing LOC113845511 , adding LOC101803483
1660567049.2754838 removing TSEN54 , adding TMEM94
1660567050.2871342 removing LOC119713139 , adding LOC113845543
1660567050.2944353 removing CASKIN2 , adding GRB2
1660567050.3045871 removing TMEM94 , adding SLC25A19
1660567051.3159971 removing LLGL2 , adding MIF4GD
1660567051.323111 removing LOC113845543 , adding MRPS7
1660567051.333889 removing SLC25A19 , adding GGA3
1660567052.3456323 removing LOC101803483 , adding NUP85
1660567052.353051 removing MIF4GD , adding SUMO2
1660567052.363392 removing GGA3 , adding JPT1
1660567053.3751414 removing GRB2 , adding ARMC7
1660567053.3826275 removing NUP85 , adding LOC113845566
1660567053.3927712 removing JPT1 , adding SLC16A5
1660567054.4041305 removing MRPS7 , adding LOC106014315
1660567054.4115026 removing ARMC7 , adding KCTD2
1660567055.4232519 removing SUMO2 , adding ATP5PD
1660567055.4306958 removing SLC16A5 , adding LOC119713128
1660567055.4409332 removing KCTD2 , adding TRNAR-UCG_1
1660567056.4526224 removing LOC113845566 , adding TRNAR-CCU_1
1660567056.459685 removing ATP5PD , adding TRNAR-UCG_2
1660567056.46955 removing TRNAR-UCG_1 , adding TRNAR-CCU_2
1660567057.481035 removing LOC106014315 , adding TRNAR-CCU_3
1660567057.4878256 removing TRNAR-CCU_1 , adding TRNAI-UAU_1
1660567057.4977148 removing TRNAR-CCU_2 , adding MRPL58
1660567058.5087457 removing LOC119713128 , adding LOC113845547
1660567058.5180774 removing TRNAI-UAU_1 , adding CDR2L
1660567059.5321705 removing TRNAR-UCG_2 , adding LOC106014707
1660567059.5449557 removing MRPL58 , adding HID1
1660567060.5566676 removing TRNAR-CCU_3 , adding OTOP3
1660567060.5637877 removing CDR2L , adding USH1G
1660567060.5743995 removing HID1 , adding OTOP2
1660567061.5856214 removing LOC113845547 , adding FADS6
1660567061.5924833 removing OTOP3 , adding FDXR
1660567061.6024451 removing OTOP2 , adding GRIN2C
1660567062.614193 removing LOC106014707 , adding TMEM104
1660567062.6209273 removing FADS6 , adding NAT9
1660567063.6325588 removing USH1G , adding SLC9A3R1
1660567063.6396117 removing GRIN2C , adding RAB37
1660567063.6497157 removing NAT9 , adding LOC110351402
1660567064.661473 removing FDXR , adding LOC110351401
1660567064.6687493 removing SLC9A3R1 , adding LOC110351400
1660567064.6795297 removing LOC110351402 , adding LOC110351399
1660567065.6912758 removing TMEM104 , adding LOC113845533
1660567065.698737 removing LOC110351401 , adding LOC106020354
1660567065.7101257 removing LOC110351399 , adding LOC119713191
1660567066.7217836 removing RAB37 , adding LOC101790381
1660567066.7286928 removing LOC113845533 , adding LOC119713193
1660567066.739314 removing LOC119713191 , adding HS3ST3B1
1660567067.7510185 removing LOC110351400 , adding LOC106019328
1660567067.7588408 removing LOC101790381 , adding LOC119713192
1660567067.7695029 removing HS3ST3B1 , adding LOC110353853
1660567068.7834525 removing LOC106020354 , adding LOC106019036
1660567068.7910602 removing LOC106019328 , adding PMP22
1660567068.8016224 removing LOC110353853 , adding TEKT3
1660567069.813026 removing LOC119713193 , adding LOC113845535
1660567069.82003 removing LOC106019036 , adding TVP23B
1660567069.830275 removing TEKT3 , adding CDRT1
1660567070.8419056 removing LOC119713192 , adding LOC101797318
1660567070.8489242 removing LOC113845535 , adding ARHGAP44
1660567070.8589995 removing CDRT1 , adding USP43
1660567071.8705003 removing PMP22 , adding CFAP52
1660567071.877584 removing LOC101797318 , adding LOC101796952
1660567071.8882768 removing USP43 , adding STX8
1660567072.899939 removing TVP23B , adding NTN1
1660567072.9073417 removing CFAP52 , adding PIK3R5
1660567072.917312 removing STX8 , adding PIK3R6
1660567073.9286427 removing ARHGAP44 , adding LOC101790890
1660567073.9358797 removing NTN1 , adding CCDC42
1660567073.9470136 removing PIK3R6 , adding MYH10
1660567074.958537 removing LOC101796952 , adding NDEL1
1660567074.9656022 removing LOC101790890 , adding RNF222
1660567074.9760983 removing MYH10 , adding PIRT
1660567075.9873924 removing PIK3R5 , adding LOC119713120
1660567075.9949358 removing NDEL1 , adding SHISA6
1660567076.0051339 removing PIRT , adding LOC113845510
1660567077.0173764 removing CCDC42 , adding LOC106019882
